res_id,age,ward_id,precinct_id,median_income,income_category,has_financial_barrier,interior_condition,exterior_condition,grade,building_age,has_condition_barrier,open_violations,total_violations,violation_severity,has_violation_barrier,store_accessibility,has_store_accessibility_barrier,park_accessibility,has_park_accessibility_barrier,barrier_count,has_any_barrier,has_multiple_barriers,barrier_severity
09KJS1041000,84,21,10,60060.00,Moderate Income ($50k-$75k),True,Unknown,Unknown,Unknown,23.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09KLA1855003,70,22,11,82125.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,20.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09KLS2050000,75,21,14,93326.00,Higher Income ($75k+),False,Average,Average,Good,125.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09KMA1526000,99,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09KNA2058001,67,21,12,93326.00,Higher Income ($75k+),False,,,,,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09KNA3050000,75,21,16,151466.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09KNZ0550000,75,21,12,93326.00,Higher Income ($75k+),False,,,,,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09KPA0726001,99,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09KPP1840000,85,21,10,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,126.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09KRA0228000,97,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09KRI1653000,72,22,10,75366.00,Higher Income ($75k+),False,Average,Average,Average,145.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09KRL1552000,73,21,7,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09KSE2155000,70,22,4,82125.00,Higher Income ($75k+),False,Average,Average,Average,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
09KSN2451000,74,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09KTA0948000,77,22,2,45000.00,Low Income (<$50k),True,Average,Average,Average,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09KTS2362001,63,22,12,111705.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
09KVR0738000,87,21,12,93326.00,Higher Income ($75k+),False,,,,,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09KYN2650001,75,21,9,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,75.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09KZA1835001,90,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09LAH2545001,80,21,10,60060.00,Moderate Income ($50k-$75k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09LBA1649000,76,21,10,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,62.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09LBN3057001,68,22,9,73403.00,Moderate Income ($50k-$75k),True,Average,Average,Good,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09LCL2051000,74,22,7,75366.00,Higher Income ($75k+),False,Good,Average,Average,125.00,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09LCN1064000,68,21,7,79000.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09LCU2336000,89,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09LDH2361000,64,21,9,46985.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09LDL1146002,79,21,12,0,Low Income (<$50k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09LGL1137000,88,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09LGO2455001,70,22,11,75366.00,Higher Income ($75k+),False,Good,Average,Average,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09LHD2956000,69,21,5,131206.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09LJK1943001,82,22,9,73403.00,Moderate Income ($50k-$75k),True,Average,Average,Good,90.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09LKH1156000,69,22,3,80556.00,Higher Income ($75k+),False,Average,Average,Average,135.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09LKI0532000,93,22,3,111705.00,Higher Income ($75k+),False,Average,Average,Good,119.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09LLI1032000,93,22,9,73403.00,Moderate Income ($50k-$75k),True,Average,Average,Average,99.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09LLY1643001,82,22,4,82125.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,1,4,1 Open Violation,True,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
09LMA0755000,70,21,6,46985.00,Low Income (<$50k),True,Average,Fair,Average,105.00,True,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,2,True,True,Medium (2 barriers)
09LMG1354001,71,21,12,93326.00,Higher Income ($75k+),False,,,,,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09LMK2357000,68,21,16,114271.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09LMY0654000,71,22,9,73403.00,Moderate Income ($50k-$75k),True,Good,Average,Average,115.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09LPG1054000,71,22,12,33229.00,Low Income (<$50k),True,Good,Average,Average,23.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09LPU1962001,63,22,10,75366.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09LRA1546000,79,21,9,79000.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09LSI1060000,65,22,5,33229.00,Low Income (<$50k),True,Average,Average,Good,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09LSN0858003,67,22,2,45000.00,Low Income (<$50k),True,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09LSN2653003,72,21,11,80556.00,Higher Income ($75k+),False,Average,Average,Good,110.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09LSO1156003,69,22,1,45000.00,Low Income (<$50k),True,Average,Average,Average,90.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
09LSW0742001,83,22,6,88625.00,Higher Income ($75k+),False,Average,Average,Average,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
09LVE1462000,63,22,8,92560.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09LWR2559000,66,21,2,0,Low Income (<$50k),True,Unknown,Unknown,Unknown,120.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
09LXN1229002,96,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09LYN0359000,66,21,6,46985.00,Low Income (<$50k),True,Average,Average,Average,65.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09MAA0262003,63,21,1,0,Low Income (<$50k),True,Unknown,Unknown,Unknown,36.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09MAE0938000,87,22,10,111705.00,Higher Income ($75k+),False,Average,Average,Average,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
09MAE2160001,65,21,1,0,Low Income (<$50k),True,Unknown,Unknown,Unknown,35.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09MAR0451000,74,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09MAY1558001,67,21,9,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09MBA1246000,79,21,4,53824.00,Moderate Income ($50k-$75k),True,Unknown,Unknown,Unknown,60.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09MBT2060000,65,22,11,75366.00,Higher Income ($75k+),False,Good,Good,Average,96.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09MDL2659000,66,22,11,75366.00,Higher Income ($75k+),False,Average,Average,Average,125.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09MDN2256001,69,22,2,33229.00,Low Income (<$50k),True,Good,Average,Average,120.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
09MEA1237000,88,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09MEA2259000,66,22,12,111705.00,Higher Income ($75k+),False,Average,Average,Average,95.00,False,0,1,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09MEN2462001,63,21,10,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,62.00,False,0,1,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09MFA2441001,84,21,12,93326.00,Higher Income ($75k+),False,,,,,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09MGA1836000,89,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09MHR1052000,73,21,12,93326.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,115.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09MIA2646000,79,21,9,46985.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,60.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09MJE1361002,64,22,1,89479.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09MJH1052002,73,21,10,60060.00,Moderate Income ($50k-$75k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09MJN0547005,78,22,10,111705.00,Higher Income ($75k+),False,Average,Average,Average,61.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09MJS2652000,73,21,10,60060.00,Moderate Income ($50k-$75k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09MKY2155002,70,22,5,33229.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,7.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
09MLA2252000,73,21,6,46985.00,Low Income (<$50k),True,Average,Average,Average,125.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09MLA2439001,86,21,12,93326.00,Higher Income ($75k+),False,,,,,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09MLA2651003,74,22,9,73403.00,Moderate Income ($50k-$75k),True,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09MLS0132000,93,22,13,82125.00,Higher Income ($75k+),False,Average,Average,Average,65.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
09MMA1460000,65,22,6,88625.00,Higher Income ($75k+),False,Average,Average,Average,100.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09MME2947004,78,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09MML1040004,85,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09MML1548000,77,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,3.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09MML2445000,80,21,13,80556.00,Higher Income ($75k+),False,Good,Average,Good,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09MMN1258001,67,22,4,82125.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,1,4,1 Open Violation,True,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
09MMY2042000,83,22,13,82125.00,Higher Income ($75k+),False,Average,Average,Average,116.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09MMY2953001,72,22,10,75366.00,Higher Income ($75k+),False,Good,Average,Average,155.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09MMY3052000,73,22,13,82125.00,Higher Income ($75k+),False,Average,Fair,Average,100.00,True,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09MNA2247000,78,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09MOA0556000,69,21,7,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09MPP0459001,66,21,6,46985.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09MRA0446000,79,22,12,111705.00,Higher Income ($75k+),False,Average,Average,Average,90.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09MRA3050000,75,22,2,89479.00,Higher Income ($75k+),False,Average,Average,Average,97.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09MRD2658005,67,21,11,80556.00,Higher Income ($75k+),False,Average,Average,Good,56.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09MRY0134000,91,21,6,46985.00,Low Income (<$50k),True,Average,Average,Average,65.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
