res_id,age,ward_id,precinct_id,median_income,income_category,has_financial_barrier,property_value
10KKI2447000,78,21,10,81853.00,Higher Income ($75k+),False,8153471.00
10KLA1654000,71,21,3,53824.00,Moderate Income ($50k-$75k),True,0.00
10KMD2552001,73,22,6,88625.00,Higher Income ($75k+),False,1072300.00
10KME0456000,69,21,8,79000.00,Higher Income ($75k+),False,5680400.00
10KML1050000,75,21,15,114271.00,Higher Income ($75k+),False,0.00
10KML1632001,93,21,13,80556.00,Higher Income ($75k+),False,
10KMN1754000,71,22,11,75366.00,Higher Income ($75k+),False,1130000.00
10KNA2543000,82,21,13,80556.00,Higher Income ($75k+),False,
10KNY1847000,78,22,8,92560.00,Higher Income ($75k+),False,1155800.00
10KOA2046000,79,21,15,114271.00,Higher Income ($75k+),False,0.00
10KPI1252000,73,22,7,92560.00,Higher Income ($75k+),False,892000.00
10KSE0157001,68,22,3,80556.00,Higher Income ($75k+),False,920600.00
10KSH1761000,74,21,16,114271.00,Higher Income ($75k+),False,
10KSN0855000,70,21,9,81853.00,Higher Income ($75k+),False,0.00
10KSY0157000,68,22,3,80556.00,Higher Income ($75k+),False,920600.00
10KVV1645000,80,21,12,93326.00,Higher Income ($75k+),False,
10LAA0841000,84,21,16,114271.00,Higher Income ($75k+),False,9665200.00
10LAY1956000,69,21,15,151466.00,Higher Income ($75k+),False,0.00
10LBE1344000,81,22,6,88625.00,Higher Income ($75k+),False,1025900.00
10LBN1460000,65,22,9,73403.00,Moderate Income ($50k-$75k),True,1136300.00
10LBN2332000,93,21,13,80556.00,Higher Income ($75k+),False,957400.00
10LBN2541000,84,21,13,80556.00,Higher Income ($75k+),False,
10LCG0342000,83,21,13,80556.00,Higher Income ($75k+),False,
10LCL0337000,88,21,15,151466.00,Higher Income ($75k+),False,15726100.00
10LDD0747001,78,22,10,92560.00,Higher Income ($75k+),False,968900.00
10LDD0955001,70,22,3,88625.00,Higher Income ($75k+),False,2233200.00
10LDH2253000,72,21,13,80556.00,Higher Income ($75k+),False,16432500.00
10LDH2255001,70,21,7,131206.00,Higher Income ($75k+),False,992337.00
10LEA2839000,86,22,9,73403.00,Moderate Income ($50k-$75k),True,1306700.00
10LEN2948000,77,21,10,60060.00,Moderate Income ($50k-$75k),True,0.00
10LGA1445000,80,21,12,93326.00,Higher Income ($75k+),False,
10LHN1053000,72,21,13,80556.00,Higher Income ($75k+),False,
10LIA2531000,94,21,8,79000.00,Higher Income ($75k+),False,2747746.00
10LJG2332002,93,21,12,93326.00,Higher Income ($75k+),False,
10LJS1936000,89,21,12,0,Low Income (<$50k),True,
10LKG2451000,74,21,7,79000.00,Higher Income ($75k+),False,1278800.00
10LKM1155000,70,22,7,75366.00,Higher Income ($75k+),False,955000.00
10LLA0948002,77,21,9,46985.00,Low Income (<$50k),True,27373404.00
10LLG0651001,74,21,12,0,Low Income (<$50k),True,
10LME2058000,67,22,12,111705.00,Higher Income ($75k+),False,994800.00
10LME2957000,68,21,13,80556.00,Higher Income ($75k+),False,16432500.00
10LOA3050003,75,21,13,80556.00,Higher Income ($75k+),False,
10LPK1647000,78,21,12,93326.00,Higher Income ($75k+),False,
10LPL0656002,69,22,2,45000.00,Low Income (<$50k),True,0.00
10LPR1362000,63,22,9,73403.00,Moderate Income ($50k-$75k),True,881100.00
10LPU2347000,78,22,2,89479.00,Higher Income ($75k+),False,1329000.00
10LRA2651001,74,22,13,82125.00,Higher Income ($75k+),False,981100.00
10LRL1858000,67,22,10,75366.00,Higher Income ($75k+),False,0.00
10LTE2355000,70,21,9,46985.00,Low Income (<$50k),True,27373404.00
10LTN1853000,72,21,6,46985.00,Low Income (<$50k),True,476600.00
10LTR1954000,71,22,10,75366.00,Higher Income ($75k+),False,0.00
10LWA0551000,74,22,13,82125.00,Higher Income ($75k+),False,1178400.00
10LWI1149000,76,22,12,111705.00,Higher Income ($75k+),False,1020300.00
10LYE1851000,74,21,13,80556.00,Higher Income ($75k+),False,
10MAN1255002,70,22,2,89479.00,Higher Income ($75k+),False,0.00
10MAY2736003,89,21,12,93326.00,Higher Income ($75k+),False,
10MBA0234000,91,21,11,80556.00,Higher Income ($75k+),False,1073000.00
10MCA0728000,97,22,4,92560.00,Higher Income ($75k+),False,849500.00
10MDA2462000,63,22,1,45000.00,Low Income (<$50k),True,828000.00
10MDA3145000,80,22,9,73403.00,Moderate Income ($50k-$75k),True,1259900.00
10MDE1256000,69,22,7,82125.00,Higher Income ($75k+),False,705200.00
10MDS1363000,62,22,2,89479.00,Higher Income ($75k+),False,730500.00
10MGD1861000,64,22,11,111705.00,Higher Income ($75k+),False,1074800.00
10MHA2949001,76,22,4,82125.00,Higher Income ($75k+),False,0.00
10MHY1954000,71,21,13,151466.00,Higher Income ($75k+),False,1302900.00
10MJE2753001,72,22,4,82125.00,Higher Income ($75k+),False,891800.00
10MJH0339001,86,22,12,111705.00,Higher Income ($75k+),False,717500.00
10MJH2760003,65,21,1,0,Low Income (<$50k),True,1009000.00
10MKE1254002,71,22,10,92560.00,Higher Income ($75k+),False,968900.00
10MKN1755000,70,21,11,80556.00,Higher Income ($75k+),False,896100.00
10MLV1237001,88,21,12,93326.00,Higher Income ($75k+),False,
10MMA0527003,98,21,13,80556.00,Higher Income ($75k+),False,
10MMA3036000,89,21,1,0,Low Income (<$50k),True,7398000.00
10MMN1663000,62,22,12,111705.00,Higher Income ($75k+),False,940200.00
10MMY1661001,64,22,1,45000.00,Low Income (<$50k),True,1251100.00
10MNG2259000,66,22,4,92560.00,Higher Income ($75k+),False,586600.00
10MPK2661000,64,21,11,80556.00,Higher Income ($75k+),False,786800.00
10MSN1361002,64,22,1,89479.00,Higher Income ($75k+),False,1438100.00
10MSN2140000,85,22,9,73403.00,Moderate Income ($50k-$75k),True,1824700.00
10MYY2450001,75,21,13,80556.00,Higher Income ($75k+),False,
10NCK0131004,94,21,12,93326.00,Higher Income ($75k+),False,
10NEE1463001,62,21,13,80556.00,Higher Income ($75k+),False,
10NGN0661000,64,21,14,93326.00,Higher Income ($75k+),False,0.00
10NHG1861000,64,21,6,88625.00,Higher Income ($75k+),False,882700.00
10NHI1842000,83,22,9,73403.00,Moderate Income ($50k-$75k),True,1260300.00
10NJN0356000,69,22,8,73403.00,Moderate Income ($50k-$75k),True,908000.00
10NMY2249000,76,21,10,81853.00,Higher Income ($75k+),False,8153471.00
10NNN1239000,86,22,13,82125.00,Higher Income ($75k+),False,1119700.00
10OER1262000,63,21,7,131206.00,Higher Income ($75k+),False,992337.00
10OGE1059001,66,21,10,81853.00,Higher Income ($75k+),False,7157407.00
10OJE3153000,72,21,7,46985.00,Low Income (<$50k),True,2606588.00
10OJS2263003,62,22,13,82125.00,Higher Income ($75k+),False,977600.00
10OLE2047000,78,22,12,111705.00,Higher Income ($75k+),False,1012300.00
10OLS2662000,63,21,8,79000.00,Higher Income ($75k+),False,2747746.00
10OME2640002,85,21,12,0,Low Income (<$50k),True,
10OPS1350000,75,21,1,0,Low Income (<$50k),True,1733600.00
10OSA0248000,77,22,12,111705.00,Higher Income ($75k+),False,766500.00
10OSA0257000,68,21,9,46985.00,Low Income (<$50k),True,1096101.00
10OST0759000,66,22,3,88625.00,Higher Income ($75k+),False,2092400.00
10PDA0655002,70,22,6,88625.00,Higher Income ($75k+),False,992400.00
10PDE2550001,75,22,8,92560.00,Higher Income ($75k+),False,1155800.00
10PGA0357000,68,21,10,60060.00,Moderate Income ($50k-$75k),True,2181000.00
10PJA2928000,97,21,10,60060.00,Moderate Income ($50k-$75k),True,0.00
10PJN1250001,75,21,7,46985.00,Low Income (<$50k),True,1541101.00
10PLN2041001,84,21,10,81853.00,Higher Income ($75k+),False,17985100.00
10PMA1557001,68,21,7,46985.00,Low Income (<$50k),True,2859374.00
10PMA1763000,62,21,10,60060.00,Moderate Income ($50k-$75k),True,0.00
10PMN2541000,84,22,3,111705.00,Higher Income ($75k+),False,1871600.00
10PPL2424000,101,22,9,73403.00,Moderate Income ($50k-$75k),True,1242500.00
10PQG0843001,82,21,6,46985.00,Low Income (<$50k),True,1154200.00
10PSA0339000,86,21,11,80556.00,Higher Income ($75k+),False,0.00
10PWM1946000,79,21,10,60060.00,Moderate Income ($50k-$75k),True,
10PYY0240000,85,21,12,93326.00,Higher Income ($75k+),False,
10QRD0948002,77,21,12,0,Low Income (<$50k),True,
10QSI2730000,95,22,3,111705.00,Higher Income ($75k+),False,1611500.00
10RCD3059000,66,21,7,131206.00,Higher Income ($75k+),False,1555155.00
10RCL2750000,75,22,4,92560.00,Higher Income ($75k+),False,798600.00
10REH1742000,78,21,10,81853.00,Higher Income ($75k+),False,8153471.00
10RGA0838000,87,22,9,73403.00,Moderate Income ($50k-$75k),True,0.00
10RJE1058001,67,22,2,45000.00,Low Income (<$50k),True,1788500.00
10RJH0359000,66,22,8,92560.00,Higher Income ($75k+),False,1148700.00
10RKE1845000,80,21,11,80556.00,Higher Income ($75k+),False,1282700.00
10RKN0131001,94,22,6,88625.00,Higher Income ($75k+),False,967500.00
10RLA2946001,79,21,12,0,Low Income (<$50k),True,
10RMK0457000,68,21,7,131206.00,Higher Income ($75k+),False,992337.00
10RMK0659000,66,21,16,114271.00,Higher Income ($75k+),False,0.00
10RML1644001,81,21,7,46985.00,Low Income (<$50k),True,4840926.00
10RSN0761001,64,21,13,80556.00,Higher Income ($75k+),False,1262200.00
10RTE0263000,62,22,13,82125.00,Higher Income ($75k+),False,1058000.00
10RUR0150001,75,21,13,80556.00,Higher Income ($75k+),False,
10SAA1650009,75,21,10,60060.00,Moderate Income ($50k-$75k),True,0.00
10SAA1754000,71,22,5,33229.00,Low Income (<$50k),True,1210600.00
10SAA1962000,63,22,12,33229.00,Low Income (<$50k),True,5425100.00
10SAE1348001,77,22,10,111705.00,Higher Income ($75k+),False,876300.00
10SAE2058000,67,21,11,80556.00,Higher Income ($75k+),False,1077800.00
10SBN2533000,92,21,15,151466.00,Higher Income ($75k+),False,474400.00
10SCD1841000,84,21,6,46985.00,Low Income (<$50k),True,4981351.00
10SDL2159000,66,22,8,92560.00,Higher Income ($75k+),False,989400.00
10SDN1852001,73,22,10,111705.00,Higher Income ($75k+),False,966500.00
10SEE2057000,68,21,9,46985.00,Low Income (<$50k),True,1110300.00
10SEH0755000,70,22,10,111705.00,Higher Income ($75k+),False,0.00
10SET1049001,76,21,13,80556.00,Higher Income ($75k+),False,5208368.00
10SFA0441000,84,21,9,79000.00,Higher Income ($75k+),False,0.00
10SFA2755000,70,22,9,73403.00,Moderate Income ($50k-$75k),True,991300.00
10SFK1046000,79,21,1,0,Low Income (<$50k),True,2712200.00
10SHT2847000,78,22,3,111705.00,Higher Income ($75k+),False,1112000.00
10SJE1756001,69,21,10,81853.00,Higher Income ($75k+),False,8269891.00
10SJN1552001,73,22,7,82125.00,Higher Income ($75k+),False,906800.00
10SJS0562000,63,21,7,131206.00,Higher Income ($75k+),False,0.00
10SKE2959001,66,22,8,92560.00,Higher Income ($75k+),False,989400.00
10SLD2149001,76,21,7,46985.00,Low Income (<$50k),True,4541459.00
10SLU1342002,83,21,13,80556.00,Higher Income ($75k+),False,
10SLV2232000,93,21,13,80556.00,Higher Income ($75k+),False,
10SMD3162000,63,21,7,131206.00,Higher Income ($75k+),False,1555155.00
10SME0360002,65,21,7,79000.00,Higher Income ($75k+),False,1858700.00
10SML0357000,68,22,10,111705.00,Higher Income ($75k+),False,0.00
10SMO0762000,63,21,8,79000.00,Higher Income ($75k+),False,1087300.00
10SMY2854000,71,21,12,0,Low Income (<$50k),True,
10SNY2454001,71,22,9,73403.00,Moderate Income ($50k-$75k),True,886500.00
10SPA2135000,90,21,13,80556.00,Higher Income ($75k+),False,
10SRD3053000,72,22,5,33229.00,Low Income (<$50k),True,1013500.00
10SRN1548000,77,21,16,151466.00,Higher Income ($75k+),False,0.00
10SSA1154000,71,22,12,111705.00,Higher Income ($75k+),False,810500.00
10STS2659001,66,22,13,82125.00,Higher Income ($75k+),False,523100.00
10SVA0340000,85,21,13,80556.00,Higher Income ($75k+),False,
10SWM0749000,76,21,7,131206.00,Higher Income ($75k+),False,1296533.00
10TAA0747000,78,22,7,75366.00,Higher Income ($75k+),False,0.00
10TCE1956002,69,21,11,80556.00,Higher Income ($75k+),False,1435000.00
10TFE1159001,66,22,1,45000.00,Low Income (<$50k),True,1015900.00
10THG1452000,73,22,3,111705.00,Higher Income ($75k+),False,1097700.00
10TJE1837000,88,22,9,0,Low Income (<$50k),True,974500.00
10TJS2155001,70,22,3,111705.00,Higher Income ($75k+),False,1151200.00
10TKM0554000,71,22,7,75366.00,Higher Income ($75k+),False,864400.00
10TKN1358000,67,22,10,111705.00,Higher Income ($75k+),False,982900.00
10TLA1362003,63,22,7,75366.00,Higher Income ($75k+),False,1781900.00
10TPG2538000,87,21,13,80556.00,Higher Income ($75k+),False,
10TRA3046000,79,21,7,46985.00,Low Income (<$50k),True,4840926.00
10TRA3054000,71,21,7,46985.00,Low Income (<$50k),True,4541459.00
10TRD0754002,71,21,12,0,Low Income (<$50k),True,
10TSE0254000,71,22,12,111705.00,Higher Income ($75k+),False,779000.00
10TSN1054001,71,22,12,111705.00,Higher Income ($75k+),False,779000.00
10TSN2042000,83,21,8,131206.00,Higher Income ($75k+),False,0.00
10TSU1148000,77,22,1,45000.00,Low Income (<$50k),True,1336800.00
10TTH1036001,89,21,13,80556.00,Higher Income ($75k+),False,
10TYV3034001,91,21,1,0,Low Income (<$50k),True,7398000.00
10UEA2428000,97,21,15,151466.00,Higher Income ($75k+),False,15726100.00
10VCE1562001,63,22,9,73403.00,Moderate Income ($50k-$75k),True,707900.00
10VCE2963004,62,22,12,111705.00,Higher Income ($75k+),False,834700.00
10VCS0357000,68,22,7,92560.00,Higher Income ($75k+),False,941000.00
10VDG1053001,72,22,1,45000.00,Low Income (<$50k),True,1209600.00
10VEH0946000,79,21,3,116793.00,Higher Income ($75k+),False,5934600.00
10VGY1240003,85,21,12,93326.00,Higher Income ($75k+),False,
10VJN0251002,74,22,4,92560.00,Higher Income ($75k+),False,1488000.00
10VLA1959001,66,22,3,80556.00,Higher Income ($75k+),False,876500.00
10VMY2847000,78,21,12,93326.00,Higher Income ($75k+),False,0.00
10VSL2845001,80,21,11,80556.00,Higher Income ($75k+),False,919800.00
10WAE0162000,63,22,12,111705.00,Higher Income ($75k+),False,897400.00
10WBE1463000,62,22,3,88625.00,Higher Income ($75k+),False,1229700.00
10WBG0544000,81,21,12,93326.00,Higher Income ($75k+),False,
10WCK1763000,62,22,1,45000.00,Low Income (<$50k),True,1074600.00
10WCU1537001,88,22,6,88625.00,Higher Income ($75k+),False,1133400.00
10WHY0346002,79,22,2,45000.00,Low Income (<$50k),True,141527.00
10WJE1247000,78,21,13,80556.00,Higher Income ($75k+),False,
10WJY0557000,68,21,13,80556.00,Higher Income ($75k+),False,16432500.00
10WML2741000,84,22,8,73403.00,Moderate Income ($50k-$75k),True,778300.00
10WRO1651000,74,22,9,73403.00,Moderate Income ($50k-$75k),True,850500.00
10WTE0253000,72,22,8,92560.00,Higher Income ($75k+),False,1340900.00
10WTU1744000,81,21,8,79000.00,Higher Income ($75k+),False,1087400.00
10WXG1542001,83,21,13,80556.00,Higher Income ($75k+),False,
10WXN2942003,83,21,13,80556.00,Higher Income ($75k+),False,
10XJG1451001,74,22,12,111705.00,Higher Income ($75k+),False,1196400.00
10YCI0542002,83,21,12,93326.00,Higher Income ($75k+),False,
10YEE1536001,89,21,13,80556.00,Higher Income ($75k+),False,
10YJY0863000,62,21,8,79000.00,Higher Income ($75k+),False,1100200.00
10YKN1261000,64,21,10,80556.00,Higher Income ($75k+),False,5993000.00
10YKN2158000,71,21,3,116793.00,Higher Income ($75k+),False,1678800.00
10YPG2735000,89,21,13,80556.00,Higher Income ($75k+),False,
10YRT1741000,84,21,12,0,Low Income (<$50k),True,
10YSG0241000,84,21,1,0,Low Income (<$50k),True,15438200.00
10YSU3047000,78,22,10,111705.00,Higher Income ($75k+),False,1151600.00
10YSY1461000,64,22,7,75366.00,Higher Income ($75k+),False,1008400.00
10YTG2962002,63,22,2,89479.00,Higher Income ($75k+),False,0.00
10YWI1448001,77,21,11,80556.00,Higher Income ($75k+),False,1556200.00
10YWI2528000,97,22,2,45000.00,Low Income (<$50k),True,1020600.00
10YXO2453000,72,22,12,111705.00,Higher Income ($75k+),False,1020300.00
10YYN1460001,65,21,7,131206.00,Higher Income ($75k+),False,1555155.00
10ZAN2358002,67,21,8,79000.00,Higher Income ($75k+),False,0.00
10ZIA1724000,101,21,12,0,Low Income (<$50k),True,
10ZJE1538000,87,21,12,93326.00,Higher Income ($75k+),False,1097200.00
10ZKN2939000,86,21,13,80556.00,Higher Income ($75k+),False,
10ZLN1561000,64,22,13,82125.00,Higher Income ($75k+),False,924300.00
10ZNI2838000,87,21,9,46985.00,Low Income (<$50k),True,26902496.00
10ZSG2640001,85,21,12,93326.00,Higher Income ($75k+),False,
10ZSU0461001,64,22,4,92560.00,Higher Income ($75k+),False,605800.00
10ZXN0950000,75,21,13,80556.00,Higher Income ($75k+),False,5208368.00
10ZYY2539000,86,21,10,81853.00,Higher Income ($75k+),False,8153471.00
11AAE1560001,64,22,12,111705.00,Higher Income ($75k+),False,923400.00
11ACG0756003,69,21,7,131206.00,Higher Income ($75k+),False,992337.00
11AJE0263000,62,21,9,81853.00,Higher Income ($75k+),False,14228402.00
11AKN1139000,86,22,13,82125.00,Higher Income ($75k+),False,1075400.00
11ASA0746000,79,21,12,93326.00,Higher Income ($75k+),False,
11ASA0753000,72,21,8,131206.00,Higher Income ($75k+),False,0.00
11ASN2158000,66,21,16,114271.00,Higher Income ($75k+),False,0.00
11ATA0145001,80,21,13,80556.00,Higher Income ($75k+),False,
11AVR0940001,85,22,3,80556.00,Higher Income ($75k+),False,926200.00
11AWM1556000,68,21,13,80556.00,Higher Income ($75k+),False,
11BAR2958000,66,22,11,82125.00,Higher Income ($75k+),False,671700.00
11BAW1062001,63,22,1,45000.00,Low Income (<$50k),True,932900.00
11BBE1354000,70,21,8,79000.00,Higher Income ($75k+),False,917600.00
11BCA0961000,64,22,5,33229.00,Low Income (<$50k),True,1562200.00
11BDA0262001,63,21,7,46985.00,Low Income (<$50k),True,1541101.00
11BDN1855000,69,22,8,92560.00,Higher Income ($75k+),False,0.00
11BJA0961000,64,21,16,114271.00,Higher Income ($75k+),False,
11BJN1055002,70,21,1,0,Low Income (<$50k),True,0.00
11BJY2159000,65,22,11,75366.00,Higher Income ($75k+),False,1106700.00
11BLE1253000,72,21,15,114271.00,Higher Income ($75k+),False,0.00
11BLE1560000,64,21,13,80556.00,Higher Income ($75k+),False,16432500.00
11BLE2731001,93,22,11,75366.00,Higher Income ($75k+),False,961700.00
11BLN2141000,83,22,6,88625.00,Higher Income ($75k+),False,532300.00
11BLS2250000,74,21,10,60060.00,Moderate Income ($50k-$75k),True,1230500.00
11BME2459001,65,21,10,60060.00,Moderate Income ($50k-$75k),True,1353300.00
11BML2857000,67,22,3,88625.00,Higher Income ($75k+),False,9301700.00
11BRA2336000,88,22,2,89479.00,Higher Income ($75k+),False,969400.00
11BRD0262000,63,22,3,88625.00,Higher Income ($75k+),False,566100.00
11BRD1250002,75,21,16,114271.00,Higher Income ($75k+),False,
11BRD1645003,79,21,11,80556.00,Higher Income ($75k+),False,5379000.00
11BRT0944004,81,22,4,92560.00,Higher Income ($75k+),False,681100.00
11BRT2654001,70,22,1,45000.00,Low Income (<$50k),True,1200700.00
11BVA0962002,63,22,2,89479.00,Higher Income ($75k+),False,1514800.00
11CBE1461000,63,21,11,80556.00,Higher Income ($75k+),False,0.00
11CBE2845000,79,21,1,0,Low Income (<$50k),True,927400.00
11CCE2347000,77,21,13,80556.00,Higher Income ($75k+),False,
11CCE2557001,67,22,7,82125.00,Higher Income ($75k+),False,1033800.00
11CCL1751002,73,22,12,111705.00,Higher Income ($75k+),False,928500.00
11CDD3053003,71,22,1,45000.00,Low Income (<$50k),True,851200.00
11CIE1832000,92,22,4,92560.00,Higher Income ($75k+),False,697000.00
11CJN1660000,64,22,12,111705.00,Higher Income ($75k+),False,1084500.00
11CJS0957000,68,22,12,111705.00,Higher Income ($75k+),False,834500.00
11CJT2055000,69,22,4,92560.00,Higher Income ($75k+),False,615300.00
11CKI2347000,77,21,4,53824.00,Moderate Income ($50k-$75k),True,1035300.00
11CKK1345000,80,21,7,131206.00,Higher Income ($75k+),False,2052600.00
11CKM1340000,85,22,1,45000.00,Low Income (<$50k),True,1300800.00
11CKN1360004,64,21,10,81853.00,Higher Income ($75k+),False,17985100.00
11CLA2756001,68,21,10,81853.00,Higher Income ($75k+),False,8269891.00
11CLA3048000,76,22,8,92560.00,Higher Income ($75k+),False,949300.00
11CLD0937000,88,21,12,0,Low Income (<$50k),True,
11CMA1742003,82,22,3,111705.00,Higher Income ($75k+),False,658500.00
11CME2760000,64,21,13,80556.00,Higher Income ($75k+),False,768700.00
11CME3056000,68,21,9,81853.00,Higher Income ($75k+),False,0.00
11CMG1046000,79,21,8,131206.00,Higher Income ($75k+),False,1664800.00
11CMN0358000,67,21,9,81853.00,Higher Income ($75k+),False,9245098.00
11CPA0630003,95,22,6,88625.00,Higher Income ($75k+),False,653900.00
11CPL2462000,62,22,6,88625.00,Higher Income ($75k+),False,1074300.00
11CRO1144000,81,22,3,80556.00,Higher Income ($75k+),False,735500.00
11CRT1734000,91,21,12,93326.00,Higher Income ($75k+),False,
11CSA0342001,83,21,13,80556.00,Higher Income ($75k+),False,
11CSK2755003,69,22,6,88625.00,Higher Income ($75k+),False,1069100.00
11CSN0950000,75,21,16,151466.00,Higher Income ($75k+),False,0.00
11CSN1243001,82,22,10,75366.00,Higher Income ($75k+),False,941800.00
